Start,End,GC_Contet
1587,1687,0.45
1588,1688,0.45
1589,1689,0.45
1590,1690,0.45
1591,1691,0.44
1592,1692,0.43
1593,1693,0.43
1594,1694,0.43
1595,1695,0.43
1596,1696,0.44
1597,1697,0.44
1598,1698,0.43
1599,1699,0.42
1600,1700,0.41
1601,1701,0.41
1602,1702,0.4
1603,1703,0.4
1604,1704,0.41
1605,1705,0.4
1606,1706,0.4
1607,1707,0.4
1608,1708,0.4
1609,1709,0.41
1610,1710,0.41
1611,1711,0.4
1612,1712,0.41
1613,1713,0.41
1614,1714,0.41
1615,1715,0.41
1616,1716,0.41
1617,1717,0.42
1618,1718,0.41
1619,1719,0.42
1620,1720,0.41
1621,1721,0.42
1622,1722,0.42
1623,1723,0.42
1624,1724,0.41
1625,1725,0.41
1626,1726,0.41
1627,1727,0.41
1628,1728,0.42
1629,1729,0.41
1630,1730,0.41
1631,1731,0.41
1632,1732,0.4
1633,1733,0.4
1634,1734,0.39
1635,1735,0.39
1636,1736,0.38
1637,1737,0.38
1638,1738,0.37
1639,1739,0.37
1640,1740,0.37
1641,1741,0.37
1642,1742,0.37
1643,1743,0.37
1644,1744,0.37
1645,1745,0.37
1646,1746,0.37
1647,1747,0.37
1648,1748,0.37
1649,1749,0.37
1650,1750,0.37
1651,1751,0.37
1652,1752,0.37
1653,1753,0.36
1654,1754,0.37
1655,1755,0.37
1656,1756,0.38
1657,1757,0.37
1658,1758,0.36
1659,1759,0.36
1660,1760,0.36
1661,1761,0.36
1662,1762,0.36
1663,1763,0.36
1664,1764,0.36
1665,1765,0.37
1666,1766,0.38
1667,1767,0.37
1668,1768,0.37
1669,1769,0.38
1670,1770,0.37
1671,1771,0.38
1672,1772,0.37
1673,1773,0.37
1674,1774,0.36
1675,1775,0.36
1676,1776,0.37
1677,1777,0.37
1678,1778,0.37
1679,1779,0.37
1680,1780,0.37
1681,1781,0.36
1682,1782,0.36
1683,1783,0.37
1684,1784,0.38
1685,1785,0.38
1686,1786,0.38
1687,1787,0.37
1688,1788,0.38
1689,1789,0.37
1690,1790,0.37
1691,1791,0.38
1692,1792,0.39
1693,1793,0.38
1694,1794,0.38
1695,1795,0.37
1696,1796,0.36
1697,1797,0.35
1698,1798,0.35
1699,1799,0.35
1700,1800,0.35
1701,1801,0.35
1702,1802,0.35
1703,1803,0.36
1704,1804,0.35
1705,1805,0.35
1706,1806,0.34
1707,1807,0.34
1708,1808,0.34
1709,1809,0.33
1710,1810,0.32
1711,1811,0.32
1712,1812,0.31
1713,1813,0.31
1714,1814,0.31
1715,1815,0.31
1716,1816,0.3
1717,1817,0.3
1718,1818,0.3
1719,1819,0.29
1720,1820,0.29
1721,1821,0.28
1722,1822,0.28
1723,1823,0.28
1724,1824,0.29
1725,1825,0.3
1726,1826,0.3
1727,1827,0.3
1728,1828,0.3
1729,1829,0.3
1730,1830,0.3
1731,1831,0.3
1732,1832,0.31
1733,1833,0.31
1734,1834,0.31
1735,1835,0.3
1736,1836,0.3
1737,1837,0.3
1738,1838,0.31
1739,1839,0.31
1740,1840,0.31
1741,1841,0.3
1742,1842,0.31
1743,1843,0.31
1744,1844,0.32
1745,1845,0.33
1746,1846,0.34
1747,1847,0.34
1748,1848,0.33
1749,1849,0.33
1750,1850,0.32
1751,1851,0.32
1752,1852,0.32
1753,1853,0.33
1754,1854,0.33
1755,1855,0.33
1756,1856,0.33
1757,1857,0.33
1758,1858,0.34
1759,1859,0.34
1760,1860,0.33
1761,1861,0.33
1762,1862,0.33
1763,1863,0.34
1764,1864,0.34
1765,1865,0.33
1766,1866,0.32
1767,1867,0.33
1768,1868,0.33
1769,1869,0.32
1770,1870,0.33
1771,1871,0.32
1772,1872,0.32
1773,1873,0.32
1774,1874,0.33
1775,1875,0.33
1776,1876,0.32
1777,1877,0.32
1778,1878,0.32
1779,1879,0.32
1780,1880,0.33
1781,1881,0.34
1782,1882,0.33
1783,1883,0.32
1784,1884,0.31
1785,1885,0.31
1786,1886,0.32
1787,1887,0.32
1788,1888,0.31
1789,1889,0.31
1790,1890,0.31
1791,1891,0.3
1792,1892,0.29
1793,1893,0.29
1794,1894,0.29
1795,1895,0.29
1796,1896,0.29
1797,1897,0.29
1798,1898,0.3
1799,1899,0.31
1800,1900,0.31
1801,1901,0.31
1802,1902,0.31
1803,1903,0.3
1804,1904,0.3
1805,1905,0.3
1806,1906,0.3
1807,1907,0.3
1808,1908,0.31
1809,1909,0.31
1810,1910,0.31
1811,1911,0.31
1812,1912,0.31
1813,1913,0.31
1814,1914,0.3
1815,1915,0.31
1816,1916,0.31
1817,1917,0.3
1818,1918,0.3
1819,1919,0.31
1820,1920,0.31
1821,1921,0.31
1822,1922,0.32
1823,1923,0.32
1824,1924,0.31
1825,1925,0.31
1826,1926,0.31
1827,1927,0.3
1828,1928,0.3
1829,1929,0.3
1830,1930,0.3
1831,1931,0.3
1832,1932,0.29
1833,1933,0.28
1834,1934,0.29
1835,1935,0.29
1836,1936,0.3
1837,1937,0.31
1838,1938,0.3
1839,1939,0.31
1840,1940,0.31
1841,1941,0.32
1842,1942,0.31
1843,1943,0.31
1844,1944,0.31
1845,1945,0.3
1846,1946,0.3
1847,1947,0.31
1848,1948,0.31
1849,1949,0.31
1850,1950,0.31
1851,1951,0.32
1852,1952,0.32
1853,1953,0.32
1854,1954,0.32
1855,1955,0.33
1856,1956,0.32
1857,1957,0.32
1858,1958,0.31
1859,1959,0.32
1860,1960,0.32
1861,1961,0.32
1862,1962,0.31
1863,1963,0.3
1864,1964,0.3
1865,1965,0.31
1866,1966,0.31
1867,1967,0.3
1868,1968,0.29
1869,1969,0.29
1870,1970,0.29
1871,1971,0.29
1872,1972,0.3
1873,1973,0.3
1874,1974,0.29
1875,1975,0.29
1876,1976,0.29
1877,1977,0.29
1878,1978,0.3
1879,1979,0.3
1880,1980,0.29
1881,1981,0.29
1882,1982,0.29
1883,1983,0.29
1884,1984,0.29
1885,1985,0.28
1886,1986,0.28
1887,1987,0.28
1888,1988,0.29
1889,1989,0.3
1890,1990,0.3
1891,1991,0.31
1892,1992,0.32
1893,1993,0.33
1894,1994,0.34
1895,1995,0.34
1896,1996,0.34
1897,1997,0.35
1898,1998,0.35
1899,1999,0.35
1900,2000,0.36
1901,2001,0.37
1902,2002,0.37
1903,2003,0.38
1904,2004,0.39
1905,2005,0.4
1906,2006,0.41
1907,2007,0.42
1908,2008,0.42
1909,2009,0.42
1910,2010,0.43
1911,2011,0.44
1912,2012,0.44
1913,2013,0.44
1914,2014,0.44
1915,2015,0.43
1916,2016,0.43
1917,2017,0.43
1918,2018,0.44
1919,2019,0.43
1920,2020,0.43
1921,2021,0.43
1922,2022,0.42
1923,2023,0.42
1924,2024,0.42
1925,2025,0.41
1926,2026,0.4
1927,2027,0.41
1928,2028,0.41
1929,2029,0.41
1930,2030,0.41
1931,2031,0.42
1932,2032,0.42
1933,2033,0.42
1934,2034,0.41
1935,2035,0.41
1936,2036,0.41
1937,2037,0.4
1938,2038,0.41
1939,2039,0.4
1940,2040,0.4
1941,2041,0.39
1942,2042,0.4
1943,2043,0.4
1944,2044,0.4
1945,2045,0.4
1946,2046,0.4
1947,2047,0.4
1948,2048,0.4
1949,2049,0.4
1950,2050,0.4
1951,2051,0.39
1952,2052,0.4
1953,2053,0.4
1954,2054,0.39
1955,2055,0.38
1956,2056,0.38
1957,2057,0.38
1958,2058,0.38
1959,2059,0.38
1960,2060,0.38
1961,2061,0.38
1962,2062,0.38
1963,2063,0.39
1964,2064,0.39
1965,2065,0.39
1966,2066,0.4
1967,2067,0.4
1968,2068,0.41
1969,2069,0.41
1970,2070,0.4
1971,2071,0.4
1972,2072,0.39
1973,2073,0.4
1974,2074,0.4
1975,2075,0.41
1976,2076,0.42
1977,2077,0.43
1978,2078,0.42
1979,2079,0.43
1980,2080,0.44
1981,2081,0.43
1982,2082,0.43
1983,2083,0.44
1984,2084,0.45
1985,2085,0.45
1986,2086,0.44
1987,2087,0.45
1988,2088,0.45
1989,2089,0.44
1990,2090,0.44
1991,2091,0.44
1992,2092,0.43
1993,2093,0.42
1994,2094,0.42
1995,2095,0.43
1996,2096,0.43
1997,2097,0.43
1998,2098,0.42
1999,2099,0.41
2000,2100,0.4
2001,2101,0.39
2002,2102,0.39
2003,2103,0.38
2004,2104,0.38
2005,2105,0.37
2006,2106,0.36
2007,2107,0.35
2008,2108,0.35
2009,2109,0.35
2010,2110,0.34
2011,2111,0.34
2012,2112,0.34
2013,2113,0.35
2014,2114,0.36
2015,2115,0.37
2016,2116,0.37
2017,2117,0.38
2018,2118,0.37
2019,2119,0.37
2020,2120,0.37
2021,2121,0.38
2022,2122,0.38
2023,2123,0.38
2024,2124,0.39
2025,2125,0.39
2026,2126,0.4
2027,2127,0.39
2028,2128,0.38
2029,2129,0.39
2030,2130,0.39
2031,2131,0.38
2032,2132,0.39
2033,2133,0.39
2034,2134,0.4
2035,2135,0.4
2036,2136,0.39
2037,2137,0.4
2038,2138,0.39
2039,2139,0.39
2040,2140,0.39
2041,2141,0.4
2042,2142,0.39
2043,2143,0.4
2044,2144,0.39
2045,2145,0.39
2046,2146,0.38
2047,2147,0.37
2048,2148,0.38
2049,2149,0.39
2050,2150,0.39
2051,2151,0.39
2052,2152,0.38
2053,2153,0.37
2054,2154,0.37
2055,2155,0.37
2056,2156,0.37
2057,2157,0.37
2058,2158,0.37
2059,2159,0.37
2060,2160,0.38
2061,2161,0.38
2062,2162,0.38
2063,2163,0.37
2064,2164,0.37
2065,2165,0.36
2066,2166,0.35
2067,2167,0.35
2068,2168,0.34
2069,2169,0.34
2070,2170,0.34
2071,2171,0.34
2072,2172,0.34
2073,2173,0.34
2074,2174,0.34
2075,2175,0.33
2076,2176,0.32
2077,2177,0.32
2078,2178,0.33
2079,2179,0.33
2080,2180,0.32
2081,2181,0.32
2082,2182,0.33
2083,2183,0.33
2084,2184,0.33
2085,2185,0.34
2086,2186,0.34
2087,2187,0.34
2088,2188,0.33
2089,2189,0.33
2090,2190,0.33
2091,2191,0.32
2092,2192,0.32
2093,2193,0.32
2094,2194,0.31
2095,2195,0.31
2096,2196,0.31
2097,2197,0.31
2098,2198,0.31
2099,2199,0.31
2100,2200,0.31
2101,2201,0.31
2102,2202,0.32
2103,2203,0.32
2104,2204,0.31
2105,2205,0.31
2106,2206,0.31
2107,2207,0.31
2108,2208,0.31
2109,2209,0.32
2110,2210,0.33
2111,2211,0.32
2112,2212,0.32
2113,2213,0.31
2114,2214,0.3
2115,2215,0.3
2116,2216,0.3
2117,2217,0.29
2118,2218,0.3
2119,2219,0.3
2120,2220,0.31
2121,2221,0.3
2122,2222,0.3
2123,2223,0.31
2124,2224,0.3
2125,2225,0.3
2126,2226,0.29
2127,2227,0.29
2128,2228,0.3
2129,2229,0.29
2130,2230,0.29
2131,2231,0.29
2132,2232,0.28
2133,2233,0.28
2134,2234,0.28
2135,2235,0.28
2136,2236,0.28
2137,2237,0.27
2138,2238,0.27
2139,2239,0.27
2140,2240,0.27
2141,2241,0.26
2142,2242,0.26
2143,2243,0.25
2144,2244,0.25
2145,2245,0.25
2146,2246,0.25
2147,2247,0.25
2148,2248,0.25
2149,2249,0.24
2150,2250,0.25
2151,2251,0.25
2152,2252,0.25
2153,2253,0.25
2154,2254,0.26
2155,2255,0.26
2156,2256,0.27
2157,2257,0.27
2158,2258,0.27
2159,2259,0.26
2160,2260,0.25
2161,2261,0.25
2162,2262,0.26
2163,2263,0.26
2164,2264,0.27
2165,2265,0.27
2166,2266,0.28
2167,2267,0.29
2168,2268,0.29
2169,2269,0.29
2170,2270,0.3
2171,2271,0.31
2172,2272,0.31
2173,2273,0.3
2174,2274,0.3
2175,2275,0.31
2176,2276,0.32
2177,2277,0.31
2178,2278,0.31
2179,2279,0.31
2180,2280,0.31
2181,2281,0.32
2182,2282,0.31
2183,2283,0.3
2184,2284,0.29
2185,2285,0.28
2186,2286,0.28
2187,2287,0.27
2188,2288,0.27
2189,2289,0.27
2190,2290,0.28
2191,2291,0.28
2192,2292,0.28
2193,2293,0.28
2194,2294,0.28
2195,2295,0.27
2196,2296,0.28
2197,2297,0.28
2198,2298,0.28
2199,2299,0.28
2200,2300,0.28
2201,2301,0.29
2202,2302,0.28
2203,2303,0.29
2204,2304,0.3
2205,2305,0.3
2206,2306,0.31
2207,2307,0.31
2208,2308,0.31
2209,2309,0.31
2210,2310,0.3
2211,2311,0.3
2212,2312,0.3
2213,2313,0.3
2214,2314,0.31
2215,2315,0.3
2216,2316,0.3
2217,2317,0.3
2218,2318,0.29
2219,2319,0.29
2220,2320,0.29
2221,2321,0.29
2222,2322,0.3
2223,2323,0.29
2224,2324,0.29
2225,2325,0.3
2226,2326,0.31
2227,2327,0.31
2228,2328,0.31
2229,2329,0.32
2230,2330,0.32
2231,2331,0.33
2232,2332,0.33
2233,2333,0.34
2234,2334,0.33
2235,2335,0.34
2236,2336,0.34
2237,2337,0.34
2238,2338,0.34
2239,2339,0.34
2240,2340,0.34
2241,2341,0.34
2242,2342,0.34
2243,2343,0.34
2244,2344,0.34
2245,2345,0.34
2246,2346,0.34
2247,2347,0.35
2248,2348,0.34
2249,2349,0.34
2250,2350,0.34
2251,2351,0.35
2252,2352,0.35
2253,2353,0.35
2254,2354,0.34
2255,2355,0.34
2256,2356,0.34
2257,2357,0.34
2258,2358,0.35
2259,2359,0.35
2260,2360,0.36
2261,2361,0.37
2262,2362,0.36
2263,2363,0.36
2264,2364,0.36
2265,2365,0.36
2266,2366,0.36
2267,2367,0.36
2268,2368,0.36
2269,2369,0.37
2270,2370,0.37
2271,2371,0.37
2272,2372,0.38
2273,2373,0.38
2274,2374,0.38
2275,2375,0.37
2276,2376,0.36
2277,2377,0.36
2278,2378,0.36
2279,2379,0.35
2280,2380,0.35
2281,2381,0.34
2282,2382,0.34
2283,2383,0.34
2284,2384,0.34
2285,2385,0.34
2286,2386,0.34
2287,2387,0.34
2288,2388,0.34
2289,2389,0.34
2290,2390,0.34
2291,2391,0.34
2292,2392,0.35
2293,2393,0.35
2294,2394,0.36
2295,2395,0.36
2296,2396,0.36
2297,2397,0.36
2298,2398,0.37
2299,2399,0.37
2300,2400,0.38
2301,2401,0.37
2302,2402,0.38
2303,2403,0.37
2304,2404,0.37
2305,2405,0.37
2306,2406,0.37
2307,2407,0.37
2308,2408,0.37
2309,2409,0.36
2310,2410,0.37
2311,2411,0.37
2312,2412,0.38
2313,2413,0.39
2314,2414,0.39
2315,2415,0.4
2316,2416,0.41
2317,2417,0.41
2318,2418,0.41
2319,2419,0.42
2320,2420,0.42
2321,2421,0.42
2322,2422,0.42
2323,2423,0.43
2324,2424,0.43
2325,2425,0.43
2326,2426,0.42
2327,2427,0.43
2328,2428,0.43
2329,2429,0.42
2330,2430,0.43
2331,2431,0.42
2332,2432,0.43
2333,2433,0.43
2334,2434,0.44
2335,2435,0.44
2336,2436,0.45
2337,2437,0.46
2338,2438,0.46
2339,2439,0.46
2340,2440,0.47
2341,2441,0.47
2342,2442,0.48
2343,2443,0.49
2344,2444,0.5
2345,2445,0.51
2346,2446,0.51
2347,2447,0.51
2348,2448,0.51
2349,2449,0.52
2350,2450,0.51
2351,2451,0.51
2352,2452,0.52
2353,2453,0.53
2354,2454,0.53
2355,2455,0.54
2356,2456,0.54
2357,2457,0.54
2358,2458,0.54
2359,2459,0.55
2360,2460,0.55
2361,2461,0.55
2362,2462,0.56
2363,2463,0.56
2364,2464,0.56
2365,2465,0.57
2366,2466,0.57
2367,2467,0.57
2368,2468,0.58
2369,2469,0.57
2370,2470,0.56
2371,2471,0.55
2372,2472,0.54
2373,2473,0.54
2374,2474,0.55
2375,2475,0.56
2376,2476,0.57
2377,2477,0.57
2378,2478,0.56
2379,2479,0.56
2380,2480,0.57
2381,2481,0.57
2382,2482,0.58
2383,2483,0.59
2384,2484,0.59
2385,2485,0.6
2386,2486,0.61
2387,2487,0.62
2388,2488,0.62
2389,2489,0.63
2390,2490,0.62
2391,2491,0.63
2392,2492,0.63
2393,2493,0.64
2394,2494,0.63
2395,2495,0.64
2396,2496,0.64
2397,2497,0.64
2398,2498,0.63
2399,2499,0.63
2400,2500,0.63
2401,2501,0.63
2402,2502,0.62
2403,2503,0.63
2404,2504,0.63
2405,2505,0.63
2406,2506,0.63
2407,2507,0.64
2408,2508,0.64
2409,2509,0.64
2410,2510,0.63
2411,2511,0.63
2412,2512,0.62
2413,2513,0.62
2414,2514,0.61
2415,2515,0.61
2416,2516,0.61
2417,2517,0.62
2418,2518,0.63
2419,2519,0.63
2420,2520,0.63
2421,2521,0.64
2422,2522,0.64
2423,2523,0.64
2424,2524,0.65
2425,2525,0.65
2426,2526,0.66
2427,2527,0.66
2428,2528,0.65
2429,2529,0.66
2430,2530,0.65
2431,2531,0.66
2432,2532,0.66
2433,2533,0.66
2434,2534,0.65
2435,2535,0.65
2436,2536,0.65
2437,2537,0.64
2438,2538,0.64
2439,2539,0.65
2440,2540,0.64
2441,2541,0.64
2442,2542,0.63
2443,2543,0.62
2444,2544,0.61
2445,2545,0.61
2446,2546,0.61
2447,2547,0.6
2448,2548,0.6
2449,2549,0.59
2450,2550,0.59
2451,2551,0.58
2452,2552,0.57
2453,2553,0.57
2454,2554,0.57
2455,2555,0.56
2456,2556,0.56
2457,2557,0.56
2458,2558,0.56
2459,2559,0.55
2460,2560,0.55
2461,2561,0.55
2462,2562,0.55
2463,2563,0.56
2464,2564,0.56
2465,2565,0.55
2466,2566,0.54
2467,2567,0.53
2468,2568,0.53
2469,2569,0.53
2470,2570,0.54
2471,2571,0.55
2472,2572,0.55
2473,2573,0.55
2474,2574,0.55
2475,2575,0.54
2476,2576,0.53
2477,2577,0.54
2478,2578,0.55
2479,2579,0.56
2480,2580,0.56
2481,2581,0.56
2482,2582,0.56
2483,2583,0.56
2484,2584,0.57
2485,2585,0.56
2486,2586,0.56
2487,2587,0.56
2488,2588,0.56
2489,2589,0.56
2490,2590,0.56
2491,2591,0.56
2492,2592,0.56
2493,2593,0.55
2494,2594,0.55
2495,2595,0.55
2496,2596,0.54
2497,2597,0.54
2498,2598,0.55
2499,2599,0.55
2500,2600,0.55
2501,2601,0.55
2502,2602,0.56
2503,2603,0.56
2504,2604,0.55
2505,2605,0.55
2506,2606,0.55
2507,2607,0.54
2508,2608,0.54
2509,2609,0.54
2510,2610,0.54
2511,2611,0.55
2512,2612,0.56
2513,2613,0.56
2514,2614,0.56
2515,2615,0.56
2516,2616,0.55
2517,2617,0.55
2518,2618,0.55
2519,2619,0.55
2520,2620,0.54
2521,2621,0.54
2522,2622,0.54
2523,2623,0.54
2524,2624,0.54
2525,2625,0.54
2526,2626,0.53
2527,2627,0.53
2528,2628,0.53
2529,2629,0.53
2530,2630,0.53
2531,2631,0.52
2532,2632,0.51
2533,2633,0.51
2534,2634,0.51
2535,2635,0.51
2536,2636,0.51
2537,2637,0.51
2538,2638,0.51
2539,2639,0.51
2540,2640,0.52
2541,2641,0.52
2542,2642,0.52
2543,2643,0.52
2544,2644,0.52
2545,2645,0.52
2546,2646,0.52
2547,2647,0.53
2548,2648,0.54
2549,2649,0.55
2550,2650,0.55
2551,2651,0.56
2552,2652,0.57
2553,2653,0.56
2554,2654,0.57
2555,2655,0.58
2556,2656,0.58
2557,2657,0.58
2558,2658,0.58
2559,2659,0.59
2560,2660,0.59
2561,2661,0.59
2562,2662,0.59
2563,2663,0.59
2564,2664,0.59
2565,2665,0.59
2566,2666,0.6
2567,2667,0.61
2568,2668,0.61
2569,2669,0.62
2570,2670,0.61
2571,2671,0.61
2572,2672,0.62
2573,2673,0.62
2574,2674,0.61
2575,2675,0.61
2576,2676,0.61
2577,2677,0.6
2578,2678,0.6
2579,2679,0.59
2580,2680,0.58
2581,2681,0.58
2582,2682,0.57
2583,2683,0.56
2584,2684,0.56
2585,2685,0.56
2586,2686,0.56
2587,2687,0.56
2588,2688,0.57
2589,2689,0.56
2590,2690,0.56
2591,2691,0.55
2592,2692,0.54
2593,2693,0.55
2594,2694,0.55
2595,2695,0.54
2596,2696,0.55
2597,2697,0.54
2598,2698,0.53
2599,2699,0.54
2600,2700,0.53
2601,2701,0.54
2602,2702,0.54
2603,2703,0.53
2604,2704,0.53
2605,2705,0.54
2606,2706,0.53
2607,2707,0.54
2608,2708,0.54
2609,2709,0.55
2610,2710,0.55
2611,2711,0.55
2612,2712,0.55
2613,2713,0.55
2614,2714,0.55
2615,2715,0.55
2616,2716,0.55
2617,2717,0.54
2618,2718,0.54
2619,2719,0.53
2620,2720,0.54
2621,2721,0.53
2622,2722,0.52
2623,2723,0.51
2624,2724,0.5
2625,2725,0.49
2626,2726,0.49
2627,2727,0.48
2628,2728,0.48
2629,2729,0.47
2630,2730,0.48
2631,2731,0.48
2632,2732,0.48
2633,2733,0.47
2634,2734,0.47
2635,2735,0.46
2636,2736,0.45
2637,2737,0.45
2638,2738,0.46
2639,2739,0.45
2640,2740,0.45
2641,2741,0.45
2642,2742,0.45
2643,2743,0.45
2644,2744,0.45
2645,2745,0.45
2646,2746,0.45
2647,2747,0.44
2648,2748,0.43
2649,2749,0.43
2650,2750,0.43
2651,2751,0.42
2652,2752,0.42
2653,2753,0.42
2654,2754,0.41
2655,2755,0.4
2656,2756,0.39
2657,2757,0.39
2658,2758,0.38
2659,2759,0.38
2660,2760,0.37
2661,2761,0.37
2662,2762,0.36
2663,2763,0.35
2664,2764,0.34
2665,2765,0.34
2666,2766,0.34
2667,2767,0.33
2668,2768,0.32
2669,2769,0.32
2670,2770,0.32
2671,2771,0.31
2672,2772,0.31
2673,2773,0.31
2674,2774,0.32
2675,2775,0.32
2676,2776,0.32
2677,2777,0.32
2678,2778,0.31
2679,2779,0.31
2680,2780,0.31
2681,2781,0.31
2682,2782,0.31
2683,2783,0.31
2684,2784,0.3
2685,2785,0.3
2686,2786,0.29
2687,2787,0.28
2688,2788,0.27
2689,2789,0.27
2690,2790,0.27
2691,2791,0.27
2692,2792,0.27
2693,2793,0.26
2694,2794,0.26
2695,2795,0.26
2696,2796,0.25
2697,2797,0.25
2698,2798,0.25
2699,2799,0.24
2700,2800,0.24
2701,2801,0.23
2702,2802,0.23
2703,2803,0.23
2704,2804,0.24
2705,2805,0.23
2706,2806,0.24
2707,2807,0.23
2708,2808,0.23
2709,2809,0.22
2710,2810,0.23
2711,2811,0.22
2712,2812,0.22
2713,2813,0.21
2714,2814,0.21
2715,2815,0.2
2716,2816,0.21
2717,2817,0.21
2718,2818,0.21
2719,2819,0.21
2720,2820,0.21
2721,2821,0.21
2722,2822,0.22
2723,2823,0.23
2724,2824,0.24
2725,2825,0.25
2726,2826,0.26
2727,2827,0.26
2728,2828,0.27
2729,2829,0.28
2730,2830,0.28
2731,2831,0.28
2732,2832,0.29
2733,2833,0.3
2734,2834,0.3
2735,2835,0.3
2736,2836,0.3
2737,2837,0.31
2738,2838,0.31
2739,2839,0.31
2740,2840,0.31
2741,2841,0.31
2742,2842,0.32
2743,2843,0.33
2744,2844,0.34
2745,2845,0.33
2746,2846,0.34
2747,2847,0.34
2748,2848,0.35
2749,2849,0.34
2750,2850,0.35
2751,2851,0.35
2752,2852,0.35
2753,2853,0.36
2754,2854,0.37
2755,2855,0.38
2756,2856,0.38
2757,2857,0.39
2758,2858,0.39
2759,2859,0.39
2760,2860,0.39
2761,2861,0.39
2762,2862,0.4
2763,2863,0.4
2764,2864,0.41
2765,2865,0.42
2766,2866,0.42
2767,2867,0.42
2768,2868,0.43
2769,2869,0.43
2770,2870,0.43
2771,2871,0.43
2772,2872,0.43
2773,2873,0.43
2774,2874,0.43
2775,2875,0.44
2776,2876,0.45
2777,2877,0.46
2778,2878,0.47
2779,2879,0.48
2780,2880,0.49
2781,2881,0.49
2782,2882,0.5
2783,2883,0.5
2784,2884,0.5
2785,2885,0.51
2786,2886,0.52
2787,2887,0.52
2788,2888,0.52
2789,2889,0.52
2790,2890,0.52
2791,2891,0.53
2792,2892,0.53
2793,2893,0.54
2794,2894,0.55
2795,2895,0.55
2796,2896,0.56
2797,2897,0.57
2798,2898,0.58
2799,2899,0.58
2800,2900,0.59
2801,2901,0.59
2802,2902,0.59
2803,2903,0.6
2804,2904,0.6
2805,2905,0.6
2806,2906,0.6
2807,2907,0.61
2808,2908,0.61
2809,2909,0.61
2810,2910,0.6
2811,2911,0.61
2812,2912,0.6
2813,2913,0.6
2814,2914,0.61
2815,2915,0.62
2816,2916,0.61
2817,2917,0.62
2818,2918,0.62
2819,2919,0.63
2820,2920,0.62
2821,2921,0.62
2822,2922,0.61
2823,2923,0.6
2824,2924,0.6
2825,2925,0.59
2826,2926,0.59
2827,2927,0.6
2828,2928,0.6
2829,2929,0.6
2830,2930,0.59
2831,2931,0.6
2832,2932,0.59
2833,2933,0.59
2834,2934,0.6
2835,2935,0.61
2836,2936,0.61
2837,2937,0.61
2838,2938,0.61
2839,2939,0.61
2840,2940,0.61
2841,2941,0.62
2842,2942,0.62
2843,2943,0.62
2844,2944,0.62
2845,2945,0.63
2846,2946,0.63
2847,2947,0.64
2848,2948,0.63
2849,2949,0.63
2850,2950,0.62
2851,2951,0.62
2852,2952,0.61
2853,2953,0.6
2854,2954,0.59
2855,2955,0.58
2856,2956,0.59
2857,2957,0.58
2858,2958,0.58
2859,2959,0.57
2860,2960,0.57
2861,2961,0.56
2862,2962,0.55
2863,2963,0.55
2864,2964,0.54
2865,2965,0.54
2866,2966,0.53
2867,2967,0.53
2868,2968,0.53
2869,2969,0.52
2870,2970,0.53
2871,2971,0.53
2872,2972,0.53
2873,2973,0.54
2874,2974,0.54
2875,2975,0.54
2876,2976,0.54
2877,2977,0.53
2878,2978,0.52
2879,2979,0.51
2880,2980,0.51
2881,2981,0.51
2882,2982,0.51
2883,2983,0.52
2884,2984,0.52
2885,2985,0.51
2886,2986,0.51
2887,2987,0.51
2888,2988,0.51
2889,2989,0.52
2890,2990,0.53
2891,2991,0.53
2892,2992,0.54
2893,2993,0.53
2894,2994,0.53
2895,2995,0.54
2896,2996,0.54
2897,2997,0.53
2898,2998,0.53
2899,2999,0.54
2900,3000,0.53
2901,3001,0.54
2902,3002,0.53
2903,3003,0.52
2904,3004,0.52
2905,3005,0.52
2906,3006,0.51
2907,3007,0.51
2908,3008,0.5
2909,3009,0.51
2910,3010,0.52
2911,3011,0.51
2912,3012,0.52
2913,3013,0.52
2914,3014,0.52
2915,3015,0.52
2916,3016,0.52
2917,3017,0.52
2918,3018,0.51
2919,3019,0.51
2920,3020,0.52
2921,3021,0.52
2922,3022,0.52
2923,3023,0.52
2924,3024,0.51
2925,3025,0.51
2926,3026,0.51
2927,3027,0.5
2928,3028,0.5
2929,3029,0.5
2930,3030,0.51
2931,3031,0.51
2932,3032,0.52
2933,3033,0.52
2934,3034,0.51
2935,3035,0.51
2936,3036,0.52
2937,3037,0.52
2938,3038,0.52
2939,3039,0.53
2940,3040,0.52
2941,3041,0.52
2942,3042,0.52
2943,3043,0.52
2944,3044,0.51
2945,3045,0.5
2946,3046,0.49
2947,3047,0.49
2948,3048,0.49
2949,3049,0.5
2950,3050,0.51
2951,3051,0.51
2952,3052,0.52
2953,3053,0.53
2954,3054,0.54
2955,3055,0.54
2956,3056,0.53
2957,3057,0.53
2958,3058,0.53
2959,3059,0.54
2960,3060,0.54
2961,3061,0.55
2962,3062,0.56
2963,3063,0.57
2964,3064,0.58
2965,3065,0.57
2966,3066,0.58
2967,3067,0.58
2968,3068,0.58
2969,3069,0.59
2970,3070,0.59
2971,3071,0.59
2972,3072,0.59
2973,3073,0.59
2974,3074,0.59
2975,3075,0.58
2976,3076,0.58
2977,3077,0.59
2978,3078,0.6
2979,3079,0.6
2980,3080,0.59
2981,3081,0.6
2982,3082,0.6
2983,3083,0.6
2984,3084,0.6
